tenure,MonthlyCharges,TotalCharges,avg_monthly_charges,charges_tenure_ratio,num_services,has_streaming,has_security_support,contract_risk,payment_risk,is_new_customer,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,80.8,80.8,80.8,0.9877750611246944,3,1,0,3,3,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
46,19.4,958.15,20.829347826086956,0.8887118458397649,1,0,0,1,1,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
2,62.05,118.3,59.15,1.0315876974231089,4,1,0,3,1,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
1,76.45,76.45,76.45,0.987088444157521,3,0,0,3,3,1,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
64,60.05,3845.45,60.08515625,0.9830538822596528,6,1,1,1,1,0,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
12,91.3,1094.5,91.20833333333333,0.9901491188431993,5,1,1,3,3,0,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
6,95.75,573.75,95.625,0.9909443725743855,5,1,0,3,3,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
59,20.35,1267.0,21.47457627118644,0.9054675716440423,1,0,0,2,2,0,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
7,94.05,633.45,90.49285714285715,1.0279490982902646,5,1,1,2,2,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,0
72,84.1,6129.65,85.13402777777777,0.9763853168108487,8,1,1,1,1,0,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,0
16,78.75,1218.25,76.140625,1.0208628721895887,3,1,0,3,3,0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
25,55.55,1405.3,56.211999999999996,0.970950150318115,4,0,0,3,1,0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
34,62.65,2274.9,66.90882352941176,0.9225605266577158,6,0,1,3,3,0,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
1,74.5,74.5,74.5,0.9867549668874173,3,0,0,3,3,1,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
10,102.1,1068.85,106.88499999999999,0.9463780877786532,7,1,1,3,1,0,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,1
24,20.1,533.9,22.245833333333334,0.8646710880086037,1,0,0,2,2,0,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
10,70.3,676.15,67.615,1.0245573125409897,6,1,1,2,3,0,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0
69,53.65,3804.4,55.13623188405797,0.9557107450818402,4,0,1,2,1,0,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,0
57,20.75,1118.8,19.628070175438594,1.0059108691954415,1,0,0,1,2,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
50,103.4,5236.4,104.728,0.9779812348668282,7,1,1,2,1,0,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0
28,50.8,1386.8,49.528571428571425,1.0053717839977383,5,1,1,2,2,0,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,0
16,50.15,762.25,47.640625,1.0310311596530677,3,0,1,3,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
25,79.0,1902.0,76.08,1.0249091852620653,7,1,1,3,2,0,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,0
3,74.6,239.05,79.68333333333334,0.9246023548853541,3,0,1,3,1,1,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
61,96.5,5673.7,93.01147540983607,1.0264704343732016,5,1,0,2,1,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,0
2,20.1,39.8,19.9,0.9617224880382776,1,0,0,3,2,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
51,19.4,997.75,19.563725490196077,0.9434088200238379,1,0,0,2,2,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
71,77.55,5574.35,78.51197183098591,0.9753248248558548,6,1,1,1,1,0,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,0
20,20.05,406.05,20.302500000000002,0.9412040840276962,1,0,0,3,2,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
6,19.85,138.85,23.141666666666666,0.8222298929927512,1,0,0,3,1,1,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0
6,20.2,123.65,20.608333333333334,0.9348245275742383,1,0,0,3,2,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
29,67.45,1801.1,62.106896551724134,1.0688213758810996,6,0,1,3,2,0,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
36,18.55,689.0,19.13888888888889,0.9211034482758621,1,0,0,1,1,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0
28,29.75,790.7,28.239285714285717,1.017466715524612,2,0,0,3,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0
7,86.5,582.5,83.21428571428571,1.0271416454622562,4,1,0,3,3,0,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
63,24.2,1618.2,25.685714285714287,0.9068522483940042,2,0,0,1,2,0,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
48,23.55,1173.35,24.444791666666664,0.9255332214352971,2,0,0,1,2,0,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
49,20.45,900.9,18.385714285714286,1.054900515843773,1,0,0,2,1,0,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
27,81.45,2122.05,78.59444444444445,1.023312626509388,4,0,1,3,3,0,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
72,92.3,6719.9,93.33194444444445,0.9784596357425757,9,1,1,1,1,0,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
1,69.15,69.15,69.15,0.9857448325017819,2,0,0,3,3,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
72,53.65,3784.0,52.55555555555556,1.0017634854771784,5,1,1,1,1,0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,0
47,39.65,1798.65,38.26914893617022,1.0096984802102238,4,0,1,2,1,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0
1,54.65,54.65,54.65,0.9820305480682839,3,1,0,3,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
36,104.8,3886.45,107.95694444444445,0.9618478247013983,7,1,1,2,1,0,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0
43,29.3,1224.05,28.46627906976744,0.9943569709166963,2,0,1,3,1,0,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
27,83.85,2310.2,85.56296296296296,0.9686590792401164,8,1,1,3,3,0,False,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
9,79.55,723.4,80.37777777777778,0.9775395958492626,3,1,0,3,3,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
38,103.65,3988.5,104.96052631578948,0.9781944616912952,7,1,1,3,3,0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
35,99.05,3554.6,101.56,0.9657761310452417,6,1,1,3,3,0,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0
0,73.35,0.0,73.35,0.9865501008742434,7,1,1,1,2,1,False,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0
59,100.05,6034.85,102.285593220339,0.9686733345914322,6,1,1,1,2,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,0
27,20.35,531.6,19.68888888888889,0.9836197636949516,1,0,0,1,1,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
2,43.95,85.1,42.55,1.0091848450057406,2,0,0,3,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
7,23.5,173.0,24.714285714285715,0.9138888888888889,2,0,0,3,2,0,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
36,70.7,2511.95,69.77638888888889,0.9989207009556703,6,1,1,2,2,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,0
41,94.3,3893.6,94.96585365853659,0.9826411833477354,6,1,1,3,1,0,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
13,29.15,357.15,27.47307692307692,1.023774145616642,2,0,1,3,3,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
19,20.85,467.5,24.605263157894736,0.8142857142857144,1,0,0,1,1,0,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
60,37.7,2288.7,38.144999999999996,0.9630859624473115,4,0,1,1,1,0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
48,95.5,4627.85,96.41354166666667,0.9803565127196124,6,1,1,1,2,0,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,1
3,91.05,289.1,96.36666666666667,0.9351249572064361,5,1,0,3,3,1,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1
69,92.45,6460.55,93.63115942028986,0.9769509384260783,6,1,1,1,2,0,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,0
43,44.15,1931.3,44.913953488372094,0.9615813199615053,4,1,1,2,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,0
11,36.05,402.6,36.6,0.9587765957446808,3,0,1,2,2,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,0
