customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5605-TWVOF,Male,0,No,No,55,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,76.3,4233.06,No
5606-CKHYV,Male,0,Yes,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),76.81,237.63,No
5607-RQSSX,Female,0,No,Yes,10,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,94.55,965.36,No
5608-UQDGE,Male,0,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.88,849.81,Yes
5609-ZPFNZ,Male,0,Yes,No,36,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),60.03,2268.81,No
5610-TBYRR,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,112.02,1859.24,Yes
5611-MRQML,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,128.91,1588.0,No
5612-CVGAE,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,118.04,3588.79,No
5613-UADZA,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),102.64,2334.73,No
5614-MNOQL,Male,1,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,88.11,180.96,No
5615-GWSWC,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,37.8,352.06,No
5616-RZDZC,Male,0,No,No,72,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,84.2,5820.86,No
5617-LWLQF,Male,1,No,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,135.44,2184.14,No
5618-OBHNE,Female,0,No,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.1,1021.33,No
5619-CJGKO,Male,0,No,Yes,4,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,77.77,310.58,No
5620-BEKHM,Male,0,No,No,45,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),99.43,4640.78,Yes
5621-KQOAS,Female,0,No,Yes,3,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.69,290.72,No
5622-PSMWV,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,103.91,199.38,No
5623-WDKRR,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),110.23,1475.17,No
5624-JQMYN,Male,1,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),38.65,531.03,No
5625-GJCBS,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,109.11,7661.63,No
5626-GECYB,Female,1,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),93.87,267.95,No
5627-WZVFN,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,108.71,1711.88,Yes
5628-GVBKU,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),83.68,421.87,No
5629-CIHZK,Male,1,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),86.52,2582.82,No
5630-RAODD,Female,0,Yes,No,12,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,108.25,1237.9,No
5631-JKRWO,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,100.53,2524.5,No
5632-CGGQV,Male,0,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.9,937.77,Yes
5633-TXPPH,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,95.46,1969.31,No
5634-CTOAJ,Female,1,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,55.8,839.78,No
5635-BGNPO,Male,0,No,No,11,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,117.02,1295.74,Yes
5636-GMYJI,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),118.18,2239.83,No
5637-IFXYL,Male,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,59.44,740.42,Yes
5638-WTTVN,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),36.49,1499.64,Yes
5639-TGHHH,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,134.34,2340.75,No
5640-BNJRR,Male,0,No,No,58,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,108.16,6569.93,No
5641-RPTET,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,59.05,337.31,No
5642-ETWJQ,Female,0,No,No,2,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,90.52,182.34,Yes
5643-MQRMQ,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.73,402.45,Yes
5644-OZLJM,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),98.72,517.95,No
5645-KCVJK,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),45.19,529.86,No
5646-FAFEG,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),126.62,608.9,No
5647-VLLGB,Male,1,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),53.88,2568.66,No
5648-AWYRL,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,101.94,2069.19,No
5649-GSVCJ,Male,0,No,No,17,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),97.5,1578.55,No
5650-KEBHN,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),89.45,3241.56,No
5651-HWFAX,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,127.28,373.13,Yes
5652-AHKRX,Female,0,No,Yes,48,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,66.58,3266.43,No
5653-JLTWP,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,39.91,647.78,No
5654-EPXLF,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,117.39,346.33,Yes
5655-EASJY,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,101.68,4168.16,No
5656-NYUCF,Male,1,No,No,15,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),96.33,1500.04,Yes
5657-EQRLE,Female,0,Yes,Yes,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,16.87,385.32,No
5658-ILTIC,Male,1,Yes,No,56,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),80.4,4351.0,Yes
5659-AVOJN,Male,0,Yes,No,55,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),82.3,4446.39,No
5660-GDZET,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,106.75,5779.41,No
5661-PCQMF,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),41.98,547.04,No
5662-ZEPKQ,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.8,3610.47,No
5663-EFJUA,Male,0,No,No,6,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),96.79,581.02,Yes
5664-UJQCB,Female,1,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),116.17,4931.58,No
5665-QDBEJ,Female,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,91.04,928.85,No
5666-AZAZD,Male,0,Yes,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.26,276.45,No
5667-GNNRB,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,125.72,6954.93,No
5668-AUVPV,Female,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),119.62,4741.44,No
5669-RPWVX,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.12,7475.89,No
5670-FYJBG,Female,0,Yes,No,11,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),66.34,746.4,No
5671-UQCTL,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,130.06,513.35,No
5672-BGQSL,Female,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.81,2565.47,No
5673-INBUD,Female,1,Yes,No,16,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.86,1270.68,No
5674-SUPVQ,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.88,4993.08,No
5675-BQSHX,Male,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,103.63,3205.61,No
5676-TFLYW,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.71,2054.12,No
5677-RBSXJ,Female,0,Yes,No,26,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),87.01,2166.96,No
5678-YCYLZ,Female,0,No,No,41,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),78.43,3075.98,No
5679-PLHEK,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,79.62,239.72,No
5680-JCWIL,Male,1,No,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,122.11,8874.52,No
5681-FSPUW,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,55.32,213.84,No
5682-XNDRJ,Female,0,Yes,No,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,126.64,,No
5683-RLSHA,Female,1,No,Yes,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),98.97,1809.59,Yes
5684-NWFNB,Female,0,No,No,31,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),88.29,2828.53,No
5685-ILEBS,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.27,3292.34,No
5686-GGJQZ,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,97.33,952.27,No
5687-NKTFH,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),48.27,1759.38,No
5688-SSXXX,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),135.47,6377.17,Yes
5689-QXXRL,Male,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),52.37,1147.6,No
5690-IWXPR,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.01,434.88,No
5691-PPDWV,Male,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.97,1005.85,No
5692-GAXWT,Female,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.32,4258.36,No
5693-AHZWH,Female,0,No,No,57,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.85,4439.3,No
5694-JAUYU,Male,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),104.09,,Yes
5695-NNJSY,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),103.9,306.79,No
5696-PITPT,Female,1,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,142.05,,Yes
5697-HGKUF,Female,0,Yes,No,16,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,73.58,1209.88,No
5698-OSNOF,Male,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),101.75,1375.82,Yes
5699-XJNPM,Female,1,No,Yes,19,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),129.08,2360.5,No
5700-KYCHC,Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),98.02,2811.59,No
5701-BUNTU,Male,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),109.28,1205.28,No
5702-VOCAO,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,134.12,649.37,No
5703-TVBRA,Female,1,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),111.76,1389.39,No
5704-ICBDP,Male,0,No,No,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.7,,No
5705-VAIYH,Male,0,No,Yes,44,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,86.5,3850.37,No
5706-FTRPH,Female,1,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),85.69,1078.05,Yes
5707-WDCOF,Female,0,Yes,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.36,585.76,No
5708-ARWKC,Female,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,82.83,716.35,Yes
5709-MQRZZ,Male,0,Yes,No,23,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.35,1941.08,Yes
5710-NYGGN,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,137.49,2682.65,No
5711-ZXOLL,Female,0,Yes,No,5,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),95.69,494.41,No
5712-HPIBN,Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),105.6,2638.71,No
5713-XXPEE,Female,1,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),46.72,96.12,No
5714-TURRE,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,94.4,1511.11,No
5715-KMCQY,Male,0,No,No,31,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,80.97,2506.02,No
5716-RNLNZ,Female,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),52.09,1016.41,No
5717-RTBGO,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,71.67,2451.34,No
5718-JOQKB,Male,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,92.9,620.49,No
5719-URYDI,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,90.64,87.7,No
5720-QQQPT,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.92,39.38,No
5721-YHWOA,Male,1,Yes,No,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,88.64,596.47,Yes
5722-SYOIE,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,123.65,1592.42,Yes
5723-PMPVK,Female,0,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.94,437.87,No
5724-MFZTQ,Female,0,Yes,No,35,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.95,4137.86,No
5725-EQAEE,Male,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.13,2397.43,No
5726-GPRFB,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),47.3,1359.3,Yes
5727-MJUTK,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,47.86,717.77,No
5728-ZUBHX,Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),49.93,335.02,No
5729-VSTQP,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),102.85,1390.89,Yes
5730-YJENX,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,122.14,881.12,Yes
5731-SDTPX,Female,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.33,1249.9,Yes
5732-OICWI,Female,0,No,No,42,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.69,3565.25,Yes
5733-RDSXD,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),100.51,1887.31,No
5734-IAATS,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,100.73,99.97,No
5735-CJLRN,Male,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),105.0,7072.09,No
5736-JJRXA,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,50.59,408.44,No
5737-OHZCR,Male,0,Yes,No,61,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,102.52,6147.89,No
5738-IPUOE,Female,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),45.89,1851.66,No
5739-MVTGP,Male,0,No,No,13,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.63,1131.88,No
5740-GYVPM,Male,0,No,Yes,1,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),73.03,74.26,Yes
5741-QILMZ,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,105.04,7726.86,No
5742-IEGAD,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,52.95,1406.18,Yes
5743-ZDPEV,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.24,320.68,Yes
5744-DFZWC,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.7,729.45,No
5745-YHQRR,Male,0,No,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.21,1222.67,No
5746-ZYLYY,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.57,230.53,No
5747-AWLKM,Female,1,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),50.73,103.25,No
